ID_LAT_LON_YEAR_WEEK,emission
ID_-23.73_27.67_2021_9,8575.517169287996
ID_-23.73_27.67_2021_10,6540.626340860001
ID_-23.73_27.67_2021_11,7540.792530859999
ID_-23.73_27.67_2021_12,5691.235065389998
ID_-23.73_27.67_2021_13,8025.722699259998
ID_-23.73_27.67_2021_14,5812.29574736
ID_-23.73_27.67_2021_15,7875.344806520002
ID_-23.73_27.67_2021_16,7026.873779300003
ID_-23.73_27.67_2021_17,7846.9134438599995
ID_-23.73_27.67_2021_18,7782.979130899999
ID_-23.73_27.67_2021_19,5677.106897293403
ID_-23.73_27.67_2021_20,5522.7042133
ID_-23.73_27.67_2021_21,4847.363063610001
ID_-23.73_27.67_2021_22,6031.129586070002
ID_-23.73_27.67_2021_23,5987.674142193002
ID_-23.73_27.67_2021_24,7813.199321670003
ID_-23.73_27.67_2021_25,8449.930286500003
ID_-23.73_27.67_2021_26,7705.593329100004
ID_-23.73_27.67_2021_27,8471.548912300002
ID_-23.73_27.67_2021_28,7392.729421459999
ID_-23.73_27.67_2021_29,7137.465448699999
ID_-23.73_27.67_2021_30,18008.354743180003
ID_-23.73_27.67_2021_31,6844.680910700001
ID_-23.73_27.67_2021_32,8012.7236205
ID_-23.73_27.67_2021_33,6217.301109159997
ID_-23.73_27.67_2021_34,13049.1070894
ID_-23.73_27.67_2021_35,5764.37406994
ID_-23.73_27.67_2021_36,5496.56588469
ID_-23.73_27.67_2021_37,5671.79203565
ID_-23.73_27.67_2021_38,6937.673578699996
ID_-23.73_27.67_2021_39,45460.50891570001
ID_-23.73_27.67_2021_40,6491.725740499999
ID_-23.73_27.67_2021_41,6557.325168699998
ID_-23.73_27.67_2021_42,8639.392024499997
ID_-23.73_27.67_2021_43,7418.268522500001
ID_-23.73_27.67_2021_44,6727.470454199999
ID_-23.73_27.67_2021_45,8879.347933499994
ID_-23.73_27.67_2021_46,8683.160763299999
ID_-23.73_27.67_2021_47,25938.207442
ID_-23.73_27.67_2021_48,433665.49297226005
ID_-23.73_27.67_2021_49,50553.90617099999
ID_-23.73_27.67_2021_50,51664.67554199999
ID_-23.73_27.67_2021_51,2731.7297991999994
ID_-23.73_27.67_2021_52,328918.4565283099
ID_-23.73_27.67_2022_1,51509.564419999995
ID_-23.73_27.67_2022_2,29188.1319932
ID_-23.73_27.67_2022_3,2575.8691724
ID_-23.73_27.67_2022_4,10469.125346310002
ID_-23.73_27.67_2022_5,2421.8109347000004
ID_-23.73_27.67_2022_6,2601.9260941000007
ID_-23.73_27.67_2022_7,2677.0057411000003
ID_-23.73_27.67_2022_8,5509.730313704998
ID_-23.73_27.67_2022_9,6675.5953858
ID_-23.73_27.67_2022_10,18269.53411013001
ID_-23.73_27.67_2022_11,2798.3019217999995
ID_-23.73_27.67_2022_12,2796.9483490000007
ID_-23.73_27.67_2022_13,4891.453977820001
ID_-23.73_27.67_2022_14,7773.2587227
ID_-23.73_27.67_2022_15,8956.969949699995
ID_-23.73_27.67_2022_16,7029.881099200002
ID_-23.73_27.67_2022_17,7726.053710859997
ID_-23.73_27.67_2022_18,9640.574988859997
ID_-23.73_27.67_2022_19,9525.116240369998
ID_-23.73_27.67_2022_20,9016.320979759997
ID_-23.73_27.67_2022_21,5481.635606145002
ID_-23.73_27.67_2022_22,19145.951257860004
ID_-23.73_27.67_2022_23,8410.363928069999
ID_-23.73_27.67_2022_24,5767.134014749998
ID_-23.73_27.67_2022_25,9539.413808000005
ID_-23.73_27.67_2022_26,5662.123181775003
ID_-23.73_27.67_2022_27,4866.001555027999
ID_-23.73_27.67_2022_28,5837.868541045003
ID_-23.73_27.67_2022_29,5091.319786071002
ID_-23.73_27.67_2022_30,7921.259903860003
ID_-23.73_27.67_2022_31,9144.043725
ID_-23.73_27.67_2022_32,11028.0589007
ID_-23.73_27.67_2022_33,8328.36182522
ID_-23.73_27.67_2022_34,6386.429988319998
ID_-23.73_27.67_2022_35,7002.016737399998
ID_-23.73_27.67_2022_36,7452.236110659999
ID_-23.73_27.67_2022_37,16418.124932559993
ID_-23.73_27.67_2022_38,15166.019086000002
ID_-23.73_27.67_2022_39,16343.538585199998
ID_-23.73_27.67_2022_40,6203.250745931
ID_-23.73_27.67_2022_41,8291.978025400003
ID_-23.73_27.67_2022_42,7012.5048946080005
ID_-23.73_27.67_2022_43,13463.432628188015
ID_-23.73_27.67_2022_44,8484.905636900003
ID_-23.73_27.67_2022_45,9088.8220843
ID_-23.73_27.67_2022_46,34163.58864585998
ID_-23.73_27.67_2022_47,15776.736128960001
ID_-23.73_27.67_2022_48,10972.2125681
ID_-23.73_27.67_2022_52,336281.86820502
ID_-23.73_27.77_2019_1,42285.604316130004
ID_-23.73_27.77_2019_2,139358.30253823896
ID_-23.73_27.77_2019_3,15175.090149660007
ID_-23.73_27.77_2019_4,611.18741625
ID_-23.73_27.77_2019_5,604.2566484000002
ID_-23.73_27.77_2019_6,2398.2777185999994
ID_-23.73_27.77_2019_7,1097.0809161800003
ID_-23.73_27.77_2019_8,14570.895276670011
ID_-23.73_27.77_2019_9,7483.306444399998
ID_-23.73_27.77_2019_10,8605.896500560002
ID_-23.73_27.77_2019_11,630.90435805
ID_-23.73_27.77_2019_12,619.2032798000001
ID_-23.73_27.77_2019_13,1323.0793075999995
ID_-23.73_27.77_2019_14,615.7529778
ID_-23.73_27.77_2019_15,7904.279030159996
ID_-23.73_27.77_2019_16,7186.885789799999
ID_-23.73_27.77_2019_17,5086.132079149998
ID_-23.73_27.77_2019_18,2684.365200199999
ID_-23.73_27.77_2019_19,581.7666757000001
ID_-23.73_27.77_2019_20,608.8935664000002
ID_-23.73_27.77_2019_21,562.7781181
ID_-23.73_27.77_2019_22,968.8326962399999
ID_-23.73_27.77_2019_23,1887.8503649999996
ID_-23.73_27.77_2019_24,600.2281381
ID_-23.73_27.77_2019_25,592.3712847
ID_-23.73_27.77_2019_26,609.2095911
ID_-23.73_27.77_2019_27,51207.460022089974
ID_-23.73_27.77_2019_28,6412.912620615002
ID_-23.73_27.77_2019_29,637.3491498999999
ID_-23.73_27.77_2019_30,2904.9716413599986
ID_-23.73_27.77_2019_31,3959.6635216299997
ID_-23.73_27.77_2019_32,9758.100994080003
ID_-23.73_27.77_2019_33,7307.715656035001
ID_-23.73_27.77_2019_34,5731.480057659999
ID_-23.73_27.77_2019_35,5578.801188000003
ID_-23.73_27.77_2019_36,8472.376387960005
ID_-23.73_27.77_2019_37,7244.428847999999
ID_-23.73_27.77_2019_38,7298.575273599997
ID_-23.73_27.77_2019_39,5753.3715764599965
ID_-23.73_27.77_2019_40,6677.784052140003
ID_-23.73_27.77_2019_41,8148.075190499999
ID_-23.73_27.77_2019_42,7690.307727999999
ID_-23.73_27.77_2019_43,5730.6024253600035
ID_-23.73_27.77_2019_44,15271.038932299993
ID_-23.73_27.77_2019_45,17735.844251920014
ID_-23.73_27.77_2019_46,6228.260716386997
ID_-23.73_27.77_2019_47,8161.228067
ID_-23.73_27.77_2019_48,15863.44445529999
ID_-23.73_27.77_2019_49,338211.98310829996
ID_-23.73_27.77_2019_50,62175.12122529995
ID_-23.73_27.77_2019_51,544860.3831802999
ID_-23.73_27.77_2019_52,373935.71536767
ID_-23.73_27.77_2020_1,498802.846281501
ID_-23.73_27.77_2020_2,589.4684448
ID_-23.73_27.77_2020_3,596.4904162500003
ID_-23.73_27.77_2020_4,593.7896050000002
ID_-23.73_27.77_2020_5,580.6678179999999
ID_-23.73_27.77_2020_6,591.3967519999999
ID_-23.73_27.77_2020_7,598.001049
ID_-23.73_27.77_2020_8,5505.552521149
ID_-23.73_27.77_2020_9,3054.031070699999
ID_-23.73_27.77_2020_10,608.7891247599999
ID_-23.73_27.77_2020_11,573.4460222000001
ID_-23.73_27.77_2020_12,592.1120732999997
ID_-23.73_27.77_2020_13,593.6332127999999
ID_-23.73_27.77_2020_14,588.0100826000001
ID_-23.73_27.77_2020_15,5554.596923509999
ID_-23.73_27.77_2020_16,15405.51988449
ID_-23.73_27.77_2020_17,550.2847391999999
ID_-23.73_27.77_2020_18,6371.773490440001
ID_-23.73_27.77_2020_19,3756.5771214499987
ID_-23.73_27.77_2020_20,4981.720640270002
ID_-23.73_27.77_2020_21,2551.6906907999996
ID_-23.73_27.77_2020_22,3615.1142863929995
ID_-23.73_27.77_2020_23,4587.512911199999
ID_-23.73_27.77_2020_24,2933.01777999
ID_-23.73_27.77_2020_25,591.1005301999999
ID_-23.73_27.77_2020_26,5461.630282580001
ID_-23.73_27.77_2020_27,6472.008363184998
ID_-23.73_27.77_2020_28,4931.700409919999
ID_-23.73_27.77_2020_29,5597.875520270002
ID_-23.73_27.77_2020_30,6697.477307880002
ID_-23.73_27.77_2020_31,613.0288953
ID_-23.73_27.77_2020_32,7160.033972558005
ID_-23.73_27.77_2020_33,6955.4375237999975
ID_-23.73_27.77_2020_34,7639.635113499997
ID_-23.73_27.77_2020_35,6393.303055699998
ID_-23.73_27.77_2020_36,5592.957268360004
ID_-23.73_27.77_2020_37,635.2382251000002
ID_-23.73_27.77_2020_38,646.3251811000002
ID_-23.73_27.77_2020_39,653.6629474000005
ID_-23.73_27.77_2020_40,867.2692789000002
ID_-23.73_27.77_2020_41,6174.527823469998
ID_-23.73_27.77_2020_42,8123.253115470001
ID_-23.73_27.77_2020_43,838.9316953600003
ID_-23.73_27.77_2020_44,603.5786545599999
ID_-23.73_27.77_2020_45,596.07163486
ID_-23.73_27.77_2020_46,593.0272834599999
ID_-23.73_27.77_2020_47,7000.562949440002
ID_-23.73_27.77_2020_48,15248.558423999986
ID_-23.73_27.77_2020_49,34462.90706599999
ID_-23.73_27.77_2020_50,54145.26429099996
ID_-23.73_27.77_2020_51,34070.71173071999
ID_-23.73_27.77_2020_52,9876.2728442
ID_-23.73_27.77_2021_1,284509.36287857
ID_-23.73_27.77_2021_2,1777.982997500001
ID_-23.73_27.77_2021_3,682.32147316
ID_-23.73_27.77_2021_4,324861.30745746975
ID_-23.73_27.77_2021_5,19763.104408816405
ID_-23.73_27.77_2021_6,551.6581986599999
ID_-23.73_27.77_2021_7,8700.86088349
ID_-23.73_27.77_2021_8,8544.543913450001
ID_-23.73_27.77_2021_9,13617.144546020012
ID_-23.73_27.77_2021_10,8760.75626105
ID_-23.73_27.77_2021_11,578.8546595599998
ID_-23.73_27.77_2021_12,5598.559868759999
ID_-23.73_27.77_2021_13,8261.352970783002
ID_-23.73_27.77_2021_14,3534.550858000002
ID_-23.73_27.77_2021_15,593.7564349999998
ID_-23.73_27.77_2021_16,593.8277862
ID_-23.73_27.77_2021_17,1534.7565097
ID_-23.73_27.77_2021_18,14220.018497147008
ID_-23.73_27.77_2021_19,4667.353479439999
ID_-23.73_27.77_2021_20,573.8746004000001
ID_-23.73_27.77_2021_21,4076.9458338950008
ID_-23.73_27.77_2021_22,9297.21553237
ID_-23.73_27.77_2021_23,4597.7167350599975
ID_-23.73_27.77_2021_24,7007.616737850003
ID_-23.73_27.77_2021_25,6516.101199400003
ID_-23.73_27.77_2021_26,6696.246559299998
ID_-23.73_27.77_2021_27,6819.549348019999
ID_-23.73_27.77_2021_28,3264.6814443539997
ID_-23.73_27.77_2021_29,642.5038415000001
ID_-23.73_27.77_2021_30,634.9412533999999
ID_-23.73_27.77_2021_31,5297.35013032
ID_-23.73_27.77_2021_32,5976.764540100002
ID_-23.73_27.77_2021_33,5700.9771684
ID_-23.73_27.77_2021_34,9223.907339510002
ID_-23.73_27.77_2021_35,660.04257455
ID_-23.73_27.77_2021_36,643.1392056400001
ID_-23.73_27.77_2021_37,647.8339697000001
ID_-23.73_27.77_2021_38,650.8130146000002
ID_-23.73_27.77_2021_39,14689.80019956
ID_-23.73_27.77_2021_40,4852.951128060001
ID_-23.73_27.77_2021_41,59597.64768707
ID_-23.73_27.77_2021_42,14214.305693500004
ID_-23.73_27.77_2021_43,6568.178854499999
ID_-23.73_27.77_2021_44,7072.388150699998
ID_-23.73_27.77_2021_45,14644.595502710003
ID_-23.73_27.77_2021_46,16220.479316060002
ID_-23.73_27.77_2021_47,17563.848934160007
ID_-23.73_27.77_2021_48,186284.54825237184
ID_-23.73_27.77_2021_49,525191.800626248
ID_-23.73_27.77_2021_50,640.4525642000003
ID_-23.73_27.77_2021_51,628.5376295000001
ID_-23.73_27.77_2021_52,318750.00653871
ID_-23.73_27.77_2022_1,454880.7560744482
ID_-23.73_27.77_2022_2,619.0154717000001
ID_-23.73_27.77_2022_3,611.2140132000001
ID_-23.73_27.77_2022_4,10360.02402831
ID_-23.73_27.77_2022_5,826.7695046500002
ID_-23.73_27.77_2022_6,625.9280658000001
ID_-23.73_27.77_2022_7,614.0735164000001
ID_-23.73_27.77_2022_8,3144.301413024
ID_-23.73_27.77_2022_9,5522.364093298
ID_-23.73_27.77_2022_10,619.9374444
ID_-23.73_27.77_2022_11,625.5528472000003
ID_-23.73_27.77_2022_12,629.2758965000004
ID_-23.73_27.77_2022_13,624.0271560999998
ID_-23.73_27.77_2022_14,7175.5889093
ID_-23.73_27.77_2022_15,8810.810556000004
ID_-23.73_27.77_2022_16,8049.386271
ID_-23.73_27.77_2022_17,6944.645616
ID_-23.73_27.77_2022_18,8353.037069700002
ID_-23.73_27.77_2022_19,6337.68901177
ID_-23.73_27.77_2022_20,7966.974637367999
ID_-23.73_27.77_2022_21,614.2931214000001
ID_-23.73_27.77_2022_22,23847.53261035
ID_-23.73_27.77_2022_23,5932.733858148001
ID_-23.73_27.77_2022_24,4480.922611400001
ID_-23.73_27.77_2022_25,1816.7101791199998
ID_-23.73_27.77_2022_26,631.6526137000002
ID_-23.73_27.77_2022_27,1565.4564428999997
ID_-23.73_27.77_2022_28,638.5761371000001
ID_-23.73_27.77_2022_29,643.1921528000001
ID_-23.73_27.77_2022_30,6046.33975415
ID_-23.73_27.77_2022_31,6893.532565140002
ID_-23.73_27.77_2022_32,9711.067410700001
ID_-23.73_27.77_2022_33,7546.76917386
ID_-23.73_27.77_2022_34,6095.011320125001
ID_-23.73_27.77_2022_35,17341.13036557001
ID_-23.73_27.77_2022_36,2121.9870199999987
ID_-23.73_27.77_2022_37,6241.526011190002
ID_-23.73_27.77_2022_38,5500.492488650001
ID_-23.73_27.77_2022_39,9265.798656100002
ID_-23.73_27.77_2022_40,662.4593281400001
ID_-23.73_27.77_2022_41,641.6046636400001
ID_-23.73_27.77_2022_42,636.6003638000002
ID_-23.73_27.77_2022_43,651.1019841000001
ID_-23.73_27.77_2022_44,8881.290133899998
ID_-23.73_27.77_2022_45,7691.064235299999
ID_-23.73_27.77_2022_46,30908.781601748007
ID_-23.73_27.77_2022_47,17081.447181890002
ID_-23.73_27.77_2022_48,624.5019399500002
ID_-23.73_27.77_2022_52,633.4786957000001
ID_-23.73_27.87_2019_1,1056.7229980999994
ID_-23.73_27.87_2019_2,37023.53207973001
ID_-23.73_27.87_2019_3,4650.621489499999
ID_-23.73_27.87_2019_4,739.7662666500004
ID_-23.73_27.87_2019_5,728.9632205000001
ID_-23.73_27.87_2019_6,2240.288969499999
ID_-23.73_27.87_2019_7,984.4422336999997
ID_-23.73_27.87_2019_8,7023.672928059998
ID_-23.73_27.87_2019_9,23676.764898600002
ID_-23.73_27.87_2019_10,714.9182749000001
ID_-23.73_27.87_2019_11,740.6705282000003
ID_-23.73_27.87_2019_12,750.3730817999999
ID_-23.73_27.87_2019_13,1256.9399629999998
ID_-23.73_27.87_2019_14,7858.426748060001
ID_-23.73_27.87_2019_15,4626.374840089999
ID_-23.73_27.87_2019_16,701.3400734000003
ID_-23.73_27.87_2019_17,676.6131098000002
ID_-23.73_27.87_2019_18,672.9281677000002
ID_-23.73_27.87_2019_19,694.4337057
ID_-23.73_27.87_2019_20,688.9248647000001
ID_-23.73_27.87_2019_21,700.8679362999999
ID_-23.73_27.87_2019_22,697.0051694000001
ID_-23.73_27.87_2019_23,750.1763048999996
ID_-23.73_27.87_2019_24,703.5114921999999
ID_-23.73_27.87_2019_25,721.2006011999999
ID_-23.73_27.87_2019_26,722.6282391999998
ID_-23.73_27.87_2019_27,4788.574554158001
ID_-23.73_27.87_2019_28,4468.1969634146
ID_-23.73_27.87_2019_29,752.8398189999998
ID_-23.73_27.87_2019_30,3425.0679384200002
ID_-23.73_27.87_2019_31,781.9699047999997
ID_-23.73_27.87_2019_32,797.2128522000002
ID_-23.73_27.87_2019_33,771.3391393000003
ID_-23.73_27.87_2019_34,4359.12992063
ID_-23.73_27.87_2019_35,11460.839538319999
ID_-23.73_27.87_2019_36,8264.462645713002
ID_-23.73_27.87_2019_37,11993.469289157001
ID_-23.73_27.87_2019_38,12371.627998950004
ID_-23.73_27.87_2019_39,757.35877514
ID_-23.73_27.87_2019_40,785.00703536
ID_-23.73_27.87_2019_41,7881.945456547999
ID_-23.73_27.87_2019_42,6549.670196699998
ID_-23.73_27.87_2019_43,8378.351136667998
ID_-23.73_27.87_2019_44,14944.661835999996
ID_-23.73_27.87_2019_45,10172.678148260002
ID_-23.73_27.87_2019_46,758.0525837600002
ID_-23.73_27.87_2019_47,9984.909140920003
ID_-23.73_27.87_2019_48,79423.89891449997
ID_-23.73_27.87_2019_49,778.6164043
ID_-23.73_27.87_2019_50,490354.813908538
ID_-23.73_27.87_2019_51,552884.9786114201
ID_-23.73_27.87_2019_52,751.7677309000002
ID_-23.73_27.87_2020_1,733.0540629000003
ID_-23.73_27.87_2020_2,693.0604122000004
ID_-23.73_27.87_2020_3,727.1540784499998
ID_-23.73_27.87_2020_4,714.0443285000001
ID_-23.73_27.87_2020_5,711.9384427000003
ID_-23.73_27.87_2020_6,709.7152231000001
ID_-23.73_27.87_2020_7,1996.7483106
ID_-23.73_27.87_2020_8,992.8448358100002
ID_-23.73_27.87_2020_9,728.9847371000002
ID_-23.73_27.87_2020_10,738.10863866
ID_-23.73_27.87_2020_11,708.6642656
ID_-23.73_27.87_2020_12,683.0189354000008
ID_-23.73_27.87_2020_13,720.7910127000006
ID_-23.73_27.87_2020_14,716.2665437000005
ID_-23.73_27.87_2020_15,5902.4873063899995
ID_-23.73_27.87_2020_16,5902.650864199998
ID_-23.73_27.87_2020_17,708.3855485000003
ID_-23.73_27.87_2020_18,736.8537462999999
ID_-23.73_27.87_2020_19,744.9044630000003
ID_-23.73_27.87_2020_20,1306.5335836199995
ID_-23.73_27.87_2020_21,720.8325862000003
ID_-23.73_27.87_2020_22,733.9614314999999
ID_-23.73_27.87_2020_23,781.2233163999999
ID_-23.73_27.87_2020_24,1326.6861472999992
ID_-23.73_27.87_2020_25,761.0929148000001
ID_-23.73_27.87_2020_26,799.5998150999999
ID_-23.73_27.87_2020_27,4869.82527199
ID_-23.73_27.87_2020_28,1091.488414199999
ID_-23.73_27.87_2020_29,5446.544594720001
ID_-23.73_27.87_2020_30,7007.3005046554
ID_-23.73_27.87_2020_31,803.5812918999993
ID_-23.73_27.87_2020_32,3414.671478540001
ID_-23.73_27.87_2020_33,7119.589037850001
ID_-23.73_27.87_2020_34,6280.167788999999
ID_-23.73_27.87_2020_35,5844.337797400001
ID_-23.73_27.87_2020_36,8135.529820519998
ID_-23.73_27.87_2020_37,762.5070951000001
ID_-23.73_27.87_2020_38,3244.0687808999983
ID_-23.73_27.87_2020_39,762.58911076
ID_-23.73_27.87_2020_40,758.4691341000001
ID_-23.73_27.87_2020_41,10035.580518810002
ID_-23.73_27.87_2020_42,11204.6204061
ID_-23.73_27.87_2020_43,757.09461076
ID_-23.73_27.87_2020_44,760.11808076
ID_-23.73_27.87_2020_45,759.7329342600001
ID_-23.73_27.87_2020_46,748.9724800600002
ID_-23.73_27.87_2020_47,739.4019396600002
ID_-23.73_27.87_2020_48,19465.690100938013
ID_-23.73_27.87_2020_49,2556.508205339999
ID_-23.73_27.87_2020_50,1009.2606525
ID_-23.73_27.87_2020_51,36061.78405169999
ID_-23.73_27.87_2020_52,1162.45292095
ID_-23.73_27.87_2021_1,721.7557989000002
ID_-23.73_27.87_2021_2,3505.4394932099995
ID_-23.73_27.87_2021_3,803.1135403099998
ID_-23.73_27.87_2021_4,681.9197853000004
ID_-23.73_27.87_2021_5,704.2687064000005
ID_-23.73_27.87_2021_6,696.60740606
ID_-23.73_27.87_2021_7,705.5910499000005
ID_-23.73_27.87_2021_8,700.9580519000004
ID_-23.73_27.87_2021_9,30056.199672019993
ID_-23.73_27.87_2021_10,10867.483658579995
ID_-23.73_27.87_2021_11,722.0326963600004
ID_-23.73_27.87_2021_12,10093.772573270004
ID_-23.73_27.87_2021_13,14893.833917890002
ID_-23.73_27.87_2021_14,8198.929632549994
ID_-23.73_27.87_2021_15,690.238632000001
ID_-23.73_27.87_2021_16,694.7296355000005
ID_-23.73_27.87_2021_17,720.0379628000001
ID_-23.73_27.87_2021_18,6462.9674731569985
ID_-23.73_27.87_2021_19,2507.859824563
ID_-23.73_27.87_2021_20,668.1667474000002
ID_-23.73_27.87_2021_21,6003.794918719999
ID_-23.73_27.87_2021_22,4789.848779233002
ID_-23.73_27.87_2021_23,1250.7895706999998
ID_-23.73_27.87_2021_24,3232.02077858
ID_-23.73_27.87_2021_25,6361.065929862403
ID_-23.73_27.87_2021_26,5963.014389
ID_-23.73_27.87_2021_27,5795.560830519999
ID_-23.73_27.87_2021_28,816.0200378999997
ID_-23.73_27.87_2021_29,784.8471692
ID_-23.73_27.87_2021_30,780.8798142999997
ID_-23.73_27.87_2021_31,1486.4444942999992
ID_-23.73_27.87_2021_32,9750.428598956
ID_-23.73_27.87_2021_33,4950.494262400001
ID_-23.73_27.87_2021_34,5070.908621599999
ID_-23.73_27.87_2021_35,791.5791899500001
ID_-23.73_27.87_2021_36,765.2341784399999
ID_-23.73_27.87_2021_37,750.7167069000003
ID_-23.73_27.87_2021_38,772.3391516000002
ID_-23.73_27.87_2021_39,10550.057720169998
ID_-23.73_27.87_2021_40,32480.232229810008
ID_-23.73_27.87_2021_41,49558.71751123002
ID_-23.73_27.87_2021_42,8487.51201896
ID_-23.73_27.87_2021_43,6497.094423048002
ID_-23.73_27.87_2021_44,10373.681268519
ID_-23.73_27.87_2021_45,5767.6800801755035
ID_-23.73_27.87_2021_46,309260.18715535983
ID_-23.73_27.87_2021_47,765.6622371400002
ID_-23.73_27.87_2021_48,126890.22261831998
ID_-23.73_27.87_2021_49,759.6091155
ID_-23.73_27.87_2021_50,740.3108184000002
ID_-23.73_27.87_2021_51,739.5768092
ID_-23.73_27.87_2021_52,758.2658018399999
ID_-23.73_27.87_2022_1,726.0654319000002
ID_-23.73_27.87_2022_2,737.1588436000001
ID_-23.73_27.87_2022_3,731.5804175500004
ID_-23.73_27.87_2022_4,2189.1765392800007
ID_-23.73_27.87_2022_5,932.4156148499997
ID_-23.73_27.87_2022_6,752.4603583999998
ID_-23.73_27.87_2022_7,739.4210879000003
ID_-23.73_27.87_2022_8,753.1452254500003
ID_-23.73_27.87_2022_9,728.77863845
ID_-23.73_27.87_2022_10,721.1955470000003
ID_-23.73_27.87_2022_11,756.5265049999997
ID_-23.73_27.87_2022_12,736.7538837000003
ID_-23.73_27.87_2022_13,734.3946853
ID_-23.73_27.87_2022_14,8251.6580843
ID_-23.73_27.87_2022_15,10275.942154299999
ID_-23.73_27.87_2022_16,8264.419410700002
ID_-23.73_27.87_2022_17,8059.40025821
ID_-23.73_27.87_2022_18,8155.934554000001
ID_-23.73_27.87_2022_19,5860.203844999999
ID_-23.73_27.87_2022_20,801.4299953999997
ID_-23.73_27.87_2022_21,791.0168815999998
ID_-23.73_27.87_2022_22,5755.733574720001
ID_-23.73_27.87_2022_23,4137.01729065
ID_-23.73_27.87_2022_24,1297.3074236999998
ID_-23.73_27.87_2022_25,764.7505798000004
ID_-23.73_27.87_2022_26,770.3064484000001
ID_-23.73_27.87_2022_27,826.6589342999995
ID_-23.73_27.87_2022_28,790.0154204999994
ID_-23.73_27.87_2022_29,827.8478676999998
ID_-23.73_27.87_2022_30,750.6175798999998
ID_-23.73_27.87_2022_31,8486.535494260002
ID_-23.73_27.87_2022_32,10083.318585570001
ID_-23.73_27.87_2022_33,754.9209709000005
ID_-23.73_27.87_2022_34,1783.156741099999
ID_-23.73_27.87_2022_35,739.5599135000001
ID_-23.73_27.87_2022_36,768.7488151000002
ID_-23.73_27.87_2022_37,1576.92428887
ID_-23.73_27.87_2022_38,6106.244308520003
ID_-23.73_27.87_2022_39,5064.03811036
ID_-23.73_27.87_2022_40,760.1193386400003
ID_-23.73_27.87_2022_41,752.0200376400003
ID_-23.73_27.87_2022_42,767.8134212999997
ID_-23.73_27.87_2022_43,767.566768
ID_-23.73_27.87_2022_44,770.5370823000001
ID_-23.73_27.87_2022_45,13733.759558100004
ID_-23.73_27.87_2022_46,23952.038423119997
ID_-23.73_27.87_2022_47,5275.850070600001
ID_-23.73_27.87_2022_48,722.31133235
ID_-23.73_27.87_2022_52,729.5443694000003
ID_-23.73_27.97_2019_1,5254.4286305999985
ID_-23.73_27.97_2019_2,5257.223037
ID_-23.73_27.97_2019_3,4989.9576255
ID_-23.73_27.97_2019_4,5189.905955049999
ID_-23.73_27.97_2019_5,5052.3234381400025
ID_-23.73_27.97_2019_6,4738.813462700002
ID_-23.73_27.97_2019_7,8350.321351384402
ID_-23.73_27.97_2019_8,22563.51306237002
ID_-23.73_27.97_2019_9,41106.99784680001
ID_-23.73_27.97_2019_10,5135.3309295
ID_-23.73_27.97_2019_11,5309.718489199998
ID_-23.73_27.97_2019_12,5104.510420000002
ID_-23.73_27.97_2019_13,5210.1002530000005
ID_-23.73_27.97_2019_14,5333.828105799999
ID_-23.73_27.97_2019_15,5049.849873400003
ID_-23.73_27.97_2019_16,4355.978703000004
ID_-23.73_27.97_2019_17,4619.235998500004
ID_-23.73_27.97_2019_18,4547.033951500003
ID_-23.73_27.97_2019_19,4867.327355000003
ID_-23.73_27.97_2019_20,4999.297598500001
ID_-23.73_27.97_2019_21,4832.266246500002
ID_-23.73_27.97_2019_22,4960.5184043
ID_-23.73_27.97_2019_23,5087.279099100003
ID_-23.73_27.97_2019_24,5074.3998551
ID_-23.73_27.97_2019_25,5126.645517100002
ID_-23.73_27.97_2019_26,4717.941397500003
ID_-23.73_27.97_2019_27,4843.2155232800005
ID_-23.73_27.97_2019_28,5104.314849600001
ID_-23.73_27.97_2019_29,5244.8262521
ID_-23.73_27.97_2019_30,5165.5075540000025
ID_-23.73_27.97_2019_31,4964.281178100002
ID_-23.73_27.97_2019_32,5483.195751200003
ID_-23.73_27.97_2019_33,5464.850232200003
ID_-23.73_27.97_2019_34,6880.478201819999
ID_-23.73_27.97_2019_35,9596.068185319999
ID_-23.73_27.97_2019_36,13635.036287180004
ID_-23.73_27.97_2019_37,5652.715327910002
ID_-23.73_27.97_2019_38,5499.4013637599965
ID_-23.73_27.97_2019_39,5426.927201539998
ID_-23.73_27.97_2019_40,5451.528399759999
ID_-23.73_27.97_2019_41,8984.925941938003
ID_-23.73_27.97_2019_42,6629.95810006
ID_-23.73_27.97_2019_43,10419.817239377999
ID_-23.73_27.97_2019_44,19645.254655500004
ID_-23.73_27.97_2019_45,5187.277660250002
ID_-23.73_27.97_2019_46,5340.34207254
ID_-23.73_27.97_2019_47,6183.56081076
ID_-23.73_27.97_2019_48,5277.0357406
ID_-23.73_27.97_2019_49,5263.542893600001
ID_-23.73_27.97_2019_50,337200.9006742
ID_-23.73_27.97_2019_51,35213.95576559
ID_-23.73_27.97_2019_52,5057.843721600001
ID_-23.73_27.97_2020_1,5213.5940926
ID_-23.73_27.97_2020_2,4862.545201600003
ID_-23.73_27.97_2020_3,5310.58608705
ID_-23.73_27.97_2020_4,5114.345106600001
ID_-23.73_27.97_2020_5,5041.256443600001
ID_-23.73_27.97_2020_6,5231.922277600001
ID_-23.73_27.97_2020_7,5253.4533446000005
ID_-23.73_27.97_2020_8,5099.13948286
